lot_id,date,wafer_slot,step,meas_tool,site_id,field_x,field_y,site_in_field,wafer_x_mm,wafer_y_mm,r_norm,pattern_density,cd_nm
L0011,2026-03-03,13,ACI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,112.246
L0013,2026-03-03,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,111.775
L0013,2026-03-03,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,108.882
L0013,2026-03-03,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,113.077
L0013,2026-03-03,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,108.999
L0013,2026-03-03,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,111.729
L0013,2026-03-03,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,112.495
L0013,2026-03-03,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,110.282
L0013,2026-03-03,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,112.398
L0013,2026-03-03,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,111.053
L0013,2026-03-03,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,112.798
L0013,2026-03-03,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,111.068
L0013,2026-03-03,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,108.855
L0013,2026-03-03,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,110.495
L0013,2026-03-03,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,110.537
L0013,2026-03-03,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,113.328
L0013,2026-03-03,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,114.373
L0013,2026-03-03,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,109.754
L0013,2026-03-03,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,114.339
L0013,2026-03-03,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,110.202
L0013,2026-03-03,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,111.919
L0013,2026-03-03,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,112.927
L0013,2026-03-03,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,108.894
L0013,2026-03-03,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,111.66
L0013,2026-03-03,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,110.31
L0013,2026-03-03,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,112.812
L0013,2026-03-03,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,112.463
L0013,2026-03-03,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,109.246
L0013,2026-03-03,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,109.8
L0013,2026-03-03,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,113.257
L0013,2026-03-03,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,109.775
L0013,2026-03-03,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,111.388
L0013,2026-03-03,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,112.395
L0013,2026-03-03,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,109.665
L0013,2026-03-03,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,111.382
L0013,2026-03-03,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,109.221
L0013,2026-03-03,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,114.297
L0013,2026-03-03,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,110.881
L0013,2026-03-03,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,109.612
L0013,2026-03-03,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,113.208
L0013,2026-03-03,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,109.566
L0013,2026-03-03,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,113.917
L0015,2026-03-03,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,109.542
L0015,2026-03-03,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,109.91
L0015,2026-03-03,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,109.361
L0015,2026-03-03,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,112.018
L0015,2026-03-03,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,110.144
L0015,2026-03-03,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,112.431
L0015,2026-03-03,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,112.347
L0015,2026-03-03,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,107.187
L0015,2026-03-03,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,111.259
L0015,2026-03-03,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,109.922
L0015,2026-03-03,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,111.155
L0015,2026-03-03,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,109.889
L0015,2026-03-03,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,107.805
L0015,2026-03-03,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,110.689
L0015,2026-03-03,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,110.605
L0015,2026-03-03,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,110.386
L0015,2026-03-03,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,108.778
L0015,2026-03-03,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,109.239
L0015,2026-03-03,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,111.677
L0015,2026-03-03,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,109.426
L0015,2026-03-03,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,111.073
L0015,2026-03-03,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,111.435
L0015,2026-03-03,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,109.078
L0015,2026-03-03,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,109.615
L0015,2026-03-03,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,109.838
L0015,2026-03-03,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,110.381
L0015,2026-03-03,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,110.926
L0015,2026-03-03,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,111.285
L0015,2026-03-03,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,110.323
L0015,2026-03-03,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,108.86
L0015,2026-03-03,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,108.419
L0015,2026-03-03,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,110.777
L0015,2026-03-03,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,109.941
L0015,2026-03-03,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,107.097
L0015,2026-03-03,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,110.714
L0015,2026-03-03,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,108.639
L0015,2026-03-03,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,109.535
L0015,2026-03-03,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,109.673
L0015,2026-03-03,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,108.748
L0015,2026-03-03,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,111.844
L0015,2026-03-03,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,110.474
L0017,2026-03-04,13,ACI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,110.263
L0017,2026-03-04,13,ACI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,109.756
L0017,2026-03-04,13,ACI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,109.069
L0017,2026-03-04,13,ACI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,109.078
L0017,2026-03-04,13,ACI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,112.278
L0017,2026-03-04,13,ACI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,110.24
L0017,2026-03-04,13,ACI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,105.583
L0017,2026-03-04,13,ACI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,110.484
L0017,2026-03-04,13,ACI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,110.046
L0017,2026-03-04,13,ACI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,112.105
L0017,2026-03-04,13,ACI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,110.579
L0017,2026-03-04,13,ACI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,107.805
L0017,2026-03-04,13,ACI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,111.154
L0017,2026-03-04,13,ACI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,108.432
L0017,2026-03-04,13,ACI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,112.696
L0017,2026-03-04,13,ACI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,110.736
L0017,2026-03-04,13,ACI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,109.363
L0017,2026-03-04,13,ACI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,111.286
L0017,2026-03-04,13,ACI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,108.896
L0017,2026-03-04,13,ACI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,112.32
L0017,2026-03-04,13,ACI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,110.827
L0017,2026-03-04,13,ACI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,107.814
L0017,2026-03-04,13,ACI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,111.286
L0017,2026-03-04,13,ACI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,108.349
L0017,2026-03-04,13,ACI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,110.639
L0017,2026-03-04,13,ACI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,110.488
L0017,2026-03-04,13,ACI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,111.046
L0017,2026-03-04,13,ACI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,109.237
L0017,2026-03-04,13,ACI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,114.049
L0017,2026-03-04,13,ACI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,112.528
L0017,2026-03-04,13,ACI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,111.925
L0017,2026-03-04,13,ACI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,112.105
L0017,2026-03-04,13,ACI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,109.758
L0017,2026-03-04,13,ACI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,111.048
L0017,2026-03-04,13,ACI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,108.206
L0017,2026-03-04,13,ACI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,112.275
L0017,2026-03-04,13,ACI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,111.743
L0017,2026-03-04,13,ACI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,109.997
L0017,2026-03-04,13,ACI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,109.316
L0017,2026-03-04,13,ACI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,111.59
L0017,2026-03-04,13,ACI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,111.478
L0019,2026-03-04,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,113.35
L0019,2026-03-04,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,110.438
L0019,2026-03-04,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,107.971
L0019,2026-03-04,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,112.732
L0019,2026-03-04,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,108.556
L0019,2026-03-04,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,111.3
L0019,2026-03-04,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,111.106
L0019,2026-03-04,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,109.291
L0019,2026-03-04,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,112.825
L0019,2026-03-04,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,108.891
L0019,2026-03-04,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,110.969
L0019,2026-03-04,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,112.539
L0019,2026-03-04,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,109.089
L0019,2026-03-04,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,110.041
L0019,2026-03-04,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,108.859
L0019,2026-03-04,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,111.151
L0019,2026-03-04,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,112.194
L0019,2026-03-04,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,109.045
L0019,2026-03-04,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,111.481
L0019,2026-03-04,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,109.596
L0019,2026-03-04,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,111.628
L0019,2026-03-04,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,111.343
L0019,2026-03-04,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,107.393
L0019,2026-03-04,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,112.47
L0019,2026-03-04,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,110.318
L0019,2026-03-04,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,111.055
L0019,2026-03-04,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,114.239
L0019,2026-03-04,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,112.766
L0019,2026-03-04,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,112.27
L0019,2026-03-04,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,111.218
L0019,2026-03-04,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,109.941
L0019,2026-03-04,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,110.677
L0019,2026-03-04,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,112.629
L0019,2026-03-04,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,109.347
L0019,2026-03-04,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,111.922
L0019,2026-03-04,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,109.582
L0019,2026-03-04,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,110.373
L0019,2026-03-04,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,111.569
L0019,2026-03-04,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,110.176
L0019,2026-03-04,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,111.432
L0019,2026-03-04,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,110.512
L0021,2026-03-04,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,113.161
L0021,2026-03-04,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,110.909
L0021,2026-03-04,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,108.457
L0021,2026-03-04,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,112.545
L0021,2026-03-04,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,111.1
L0021,2026-03-04,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,111.115
L0021,2026-03-04,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,111.831
L0021,2026-03-04,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,109.998
L0021,2026-03-04,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,112.513
L0021,2026-03-04,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,111.007
L0021,2026-03-04,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,111.796
L0021,2026-03-04,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,111.364
L0021,2026-03-04,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,106.921
L0021,2026-03-04,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,112.33
L0021,2026-03-04,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,109.997
L0021,2026-03-04,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,110.435
L0021,2026-03-04,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,109.557
L0021,2026-03-04,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,109.654
L0021,2026-03-04,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,110.598
L0021,2026-03-04,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,110.914
L0021,2026-03-04,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,111.05
L0021,2026-03-04,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,111.935
L0021,2026-03-04,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,108.712
L0021,2026-03-04,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,110.234
L0021,2026-03-04,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,111.706
L0021,2026-03-04,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,108.797
L0021,2026-03-04,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,111.473
L0021,2026-03-04,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,112.066
L0021,2026-03-04,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,111.205
L0021,2026-03-04,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,108.972
L0021,2026-03-04,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,109.159
L0021,2026-03-04,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,110.636
L0021,2026-03-04,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,110.908
L0021,2026-03-04,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,106.971
L0021,2026-03-04,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,112.389
L0021,2026-03-04,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,110.195
L0021,2026-03-04,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,109.739
L0021,2026-03-04,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,111.835
L0021,2026-03-04,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,108.343
L0021,2026-03-04,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,110.437
L0021,2026-03-04,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,111.608
L0023,2026-03-04,13,ACI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,112.706
L0023,2026-03-04,13,ACI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,110.262
L0023,2026-03-04,13,ACI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,112.169
L0023,2026-03-04,13,ACI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,109.541
L0023,2026-03-04,13,ACI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,112.541
L0023,2026-03-04,13,ACI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,111.973
L0023,2026-03-04,13,ACI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,110.376
L0023,2026-03-04,13,ACI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,113.063
L0023,2026-03-04,13,ACI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,110.148
L0023,2026-03-04,13,ACI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,114.178
L0023,2026-03-04,13,ACI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,111.476
L0023,2026-03-04,13,ACI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,110.389
L0023,2026-03-04,13,ACI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,111.511
L0023,2026-03-04,13,ACI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,111.595
L0023,2026-03-04,13,ACI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,114.242
L0023,2026-03-04,13,ACI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,111.15
L0023,2026-03-04,13,ACI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,110.284
L0023,2026-03-04,13,ACI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,112.798
L0023,2026-03-04,13,ACI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,111.906
L0023,2026-03-04,13,ACI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,111.592
L0023,2026-03-04,13,ACI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,112.447
L0023,2026-03-04,13,ACI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,109.704
L0023,2026-03-04,13,ACI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,112.268
L0023,2026-03-04,13,ACI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,108.523
L0023,2026-03-04,13,ACI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,111.592
L0023,2026-03-04,13,ACI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,110.938
L0023,2026-03-04,13,ACI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,108.372
L0023,2026-03-04,13,ACI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,111.603
L0023,2026-03-04,13,ACI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,111.983
L0023,2026-03-04,13,ACI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,112.651
L0023,2026-03-04,13,ACI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,111.736
L0023,2026-03-04,13,ACI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,111.07
L0023,2026-03-04,13,ACI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,110.019
L0023,2026-03-04,13,ACI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,111.359
L0023,2026-03-04,13,ACI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,108.17
L0023,2026-03-04,13,ACI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,113.069
L0023,2026-03-04,13,ACI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,111.577
L0023,2026-03-04,13,ACI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,108.311
L0023,2026-03-04,13,ACI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,115.282
L0023,2026-03-04,13,ACI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,110.897
