lot_id,date,wafer_slot,step,meas_tool,site_id,field_x,field_y,site_in_field,wafer_x_mm,wafer_y_mm,r_norm,pattern_density,cd_nm
L0002,2026-03-02,23,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,129.554
L0003,2026-03-02,3,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,128.799
L0003,2026-03-02,3,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,130.105
L0003,2026-03-02,3,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,127.083
L0003,2026-03-02,3,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,130.537
L0003,2026-03-02,3,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,128.969
L0003,2026-03-02,3,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,129.367
L0003,2026-03-02,3,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,129.378
L0003,2026-03-02,3,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,127.614
L0003,2026-03-02,3,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,128.847
L0003,2026-03-02,3,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,128.493
L0003,2026-03-02,3,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,129.585
L0003,2026-03-02,3,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,128.662
L0003,2026-03-02,3,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,128.614
L0003,2026-03-02,3,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,129.094
L0003,2026-03-02,3,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,128.138
L0003,2026-03-02,3,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,129.645
L0003,2026-03-02,3,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,129.645
L0003,2026-03-02,3,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,127.406
L0003,2026-03-02,3,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,129.168
L0003,2026-03-02,3,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,129.078
L0003,2026-03-02,3,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,131.11
L0003,2026-03-02,3,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,129.494
L0003,2026-03-02,3,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,126.62
L0003,2026-03-02,3,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,130.049
L0003,2026-03-02,3,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,128.321
L0003,2026-03-02,3,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,130.648
L0003,2026-03-02,3,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,129.829
L0003,2026-03-02,3,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,132.313
L0003,2026-03-02,3,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.397
L0003,2026-03-02,3,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,127.976
L0003,2026-03-02,3,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,129.47
L0003,2026-03-02,3,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,130.542
L0003,2026-03-02,3,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,129.447
L0003,2026-03-02,3,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,128.843
L0003,2026-03-02,3,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,132.142
L0003,2026-03-02,3,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,129.771
L0003,2026-03-02,3,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,129.111
L0003,2026-03-02,3,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,128.823
L0003,2026-03-02,3,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,127.878
L0003,2026-03-02,3,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,132.3
L0003,2026-03-02,3,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,127.299
L0003,2026-03-02,13,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,130.747
L0003,2026-03-02,13,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,130.931
L0003,2026-03-02,13,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,128.827
L0003,2026-03-02,13,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,129.109
L0003,2026-03-02,13,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,130.736
L0003,2026-03-02,13,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,128.086
L0003,2026-03-02,13,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,129.27
L0003,2026-03-02,13,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,127.598
L0003,2026-03-02,13,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,129.103
L0003,2026-03-02,13,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,128.165
L0003,2026-03-02,13,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,129.17
L0003,2026-03-02,13,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,130.289
L0003,2026-03-02,13,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,127.313
L0003,2026-03-02,13,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,131.335
L0003,2026-03-02,13,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,129.463
L0003,2026-03-02,13,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,131.481
L0003,2026-03-02,13,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,129.835
L0003,2026-03-02,13,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,127.42
L0003,2026-03-02,13,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,130.237
L0003,2026-03-02,13,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,130.449
L0003,2026-03-02,13,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,129.936
L0003,2026-03-02,13,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,130.547
L0003,2026-03-02,13,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,127.462
L0003,2026-03-02,13,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,130.552
L0003,2026-03-02,13,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,129.895
L0003,2026-03-02,13,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,130.091
L0003,2026-03-02,13,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,129.657
L0003,2026-03-02,13,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,130.829
L0003,2026-03-02,13,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,129.994
L0003,2026-03-02,13,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,127.564
L0003,2026-03-02,13,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,128.77
L0003,2026-03-02,13,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,131.473
L0003,2026-03-02,13,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,129.34
L0003,2026-03-02,13,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,126.872
L0003,2026-03-02,13,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,129.465
L0003,2026-03-02,13,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,127.994
L0003,2026-03-02,13,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,131.118
L0003,2026-03-02,13,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,129.879
L0003,2026-03-02,13,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,127.781
L0003,2026-03-02,13,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,130.208
L0003,2026-03-02,13,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,130.279
L0003,2026-03-02,23,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,131.639
L0003,2026-03-02,23,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,130.061
L0003,2026-03-02,23,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,127.354
L0003,2026-03-02,23,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,130.096
L0003,2026-03-02,23,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,129.581
L0003,2026-03-02,23,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,131.383
L0003,2026-03-02,23,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,130.347
L0003,2026-03-02,23,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,126.943
L0003,2026-03-02,23,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,130.695
L0003,2026-03-02,23,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,128.379
L0003,2026-03-02,23,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,129.806
L0003,2026-03-02,23,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,130.003
L0003,2026-03-02,23,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,128.281
L0003,2026-03-02,23,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,130.076
L0003,2026-03-02,23,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,128.555
L0003,2026-03-02,23,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,129.813
L0003,2026-03-02,23,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,130.658
L0003,2026-03-02,23,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,127.508
L0003,2026-03-02,23,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,130.328
L0003,2026-03-02,23,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,129.71
L0003,2026-03-02,23,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,130.41
L0003,2026-03-02,23,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,131.056
L0003,2026-03-02,23,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,127.009
L0003,2026-03-02,23,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,130.38
L0003,2026-03-02,23,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,128.411
L0003,2026-03-02,23,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,128.887
L0003,2026-03-02,23,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,129.485
L0003,2026-03-02,23,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,131.526
L0003,2026-03-02,23,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.631
L0003,2026-03-02,23,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,128.714
L0003,2026-03-02,23,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,128.702
L0003,2026-03-02,23,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,131.269
L0003,2026-03-02,23,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,130.745
L0003,2026-03-02,23,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,129.207
L0003,2026-03-02,23,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,130.645
L0003,2026-03-02,23,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,129.516
L0003,2026-03-02,23,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,129.912
L0003,2026-03-02,23,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,130.469
L0003,2026-03-02,23,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,128.82
L0003,2026-03-02,23,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,131.517
L0003,2026-03-02,23,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,128.501
L0004,2026-03-02,3,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,129.02
L0004,2026-03-02,3,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,126.038
L0004,2026-03-02,3,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,130.862
L0004,2026-03-02,3,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,127.16
L0004,2026-03-02,3,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,129.846
L0004,2026-03-02,3,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,131.133
L0004,2026-03-02,3,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,128.421
L0004,2026-03-02,3,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,130.266
L0004,2026-03-02,3,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,128.086
L0004,2026-03-02,3,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,131.424
L0004,2026-03-02,3,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,130.751
L0004,2026-03-02,3,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,128.194
L0004,2026-03-02,3,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,129.374
L0004,2026-03-02,3,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,130.074
L0004,2026-03-02,3,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,131.12
L0004,2026-03-02,3,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,130.272
L0004,2026-03-02,3,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,128.279
L0004,2026-03-02,3,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,130.975
L0004,2026-03-02,3,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,127.738
L0004,2026-03-02,3,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,130.465
L0004,2026-03-02,3,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,130.864
L0004,2026-03-02,3,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,128.676
L0004,2026-03-02,3,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,130.634
L0004,2026-03-02,3,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,127.836
L0004,2026-03-02,3,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,130.401
L0004,2026-03-02,3,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,130.538
L0004,2026-03-02,3,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,128.487
L0004,2026-03-02,3,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,129.476
L0004,2026-03-02,3,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.649
L0004,2026-03-02,3,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,131.976
L0004,2026-03-02,3,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,130.71
L0004,2026-03-02,3,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,130.211
L0004,2026-03-02,3,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,128.39
L0004,2026-03-02,3,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,132.908
L0004,2026-03-02,3,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,128.758
L0004,2026-03-02,3,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,130.055
L0004,2026-03-02,3,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,131.429
L0004,2026-03-02,3,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,129.591
L0004,2026-03-02,3,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,132.536
L0004,2026-03-02,3,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,129.755
L0004,2026-03-02,3,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,131.965
L0004,2026-03-02,13,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,129.653
L0004,2026-03-02,13,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,129.594
L0004,2026-03-02,13,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,131.295
L0004,2026-03-02,13,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,128.89
L0004,2026-03-02,13,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,130.725
L0004,2026-03-02,13,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,130.261
L0004,2026-03-02,13,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,128.394
L0004,2026-03-02,13,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,132.107
L0004,2026-03-02,13,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,128.603
L0004,2026-03-02,13,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,131.616
L0004,2026-03-02,13,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,130.982
L0004,2026-03-02,13,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,128.231
L0004,2026-03-02,13,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,130.511
L0004,2026-03-02,13,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,128.447
L0004,2026-03-02,13,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,131.511
L0004,2026-03-02,13,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,130.637
L0004,2026-03-02,13,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,129.898
L0004,2026-03-02,13,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,130.71
L0004,2026-03-02,13,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,129.984
L0004,2026-03-02,13,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,131.399
L0004,2026-03-02,13,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,131.683
L0004,2026-03-02,13,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,127.928
L0004,2026-03-02,13,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,131.218
L0004,2026-03-02,13,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,130.309
L0004,2026-03-02,13,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,131.23
L0004,2026-03-02,13,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,130.377
L0004,2026-03-02,13,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,127.616
L0004,2026-03-02,13,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,129.774
L0004,2026-03-02,13,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,129.898
L0004,2026-03-02,13,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,132.122
L0004,2026-03-02,13,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,132.963
L0004,2026-03-02,13,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,130.633
L0004,2026-03-02,13,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,128.857
L0004,2026-03-02,13,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,131.648
L0004,2026-03-02,13,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,130.222
L0004,2026-03-02,13,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,131.503
L0004,2026-03-02,13,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,132.027
L0004,2026-03-02,13,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,128.454
L0004,2026-03-02,13,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,132.208
L0004,2026-03-02,13,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,129.614
L0004,2026-03-02,13,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,131.693
L0004,2026-03-02,23,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,130.916
L0004,2026-03-02,23,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,127.589
L0004,2026-03-02,23,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,131.141
L0004,2026-03-02,23,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,129.369
L0004,2026-03-02,23,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,131.106
L0004,2026-03-02,23,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,130.767
L0004,2026-03-02,23,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,128.721
L0004,2026-03-02,23,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,131.025
L0004,2026-03-02,23,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,129.073
L0004,2026-03-02,23,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,131.807
L0004,2026-03-02,23,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,129.663
L0004,2026-03-02,23,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,127.148
L0004,2026-03-02,23,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,132.478
L0004,2026-03-02,23,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,129.227
L0004,2026-03-02,23,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,131.355
L0004,2026-03-02,23,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,131.123
L0004,2026-03-02,23,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,128.139
L0004,2026-03-02,23,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,133.319
L0004,2026-03-02,23,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,129.66
L0004,2026-03-02,23,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,131.305
L0004,2026-03-02,23,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,131.338
L0004,2026-03-02,23,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,127.097
L0004,2026-03-02,23,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,131.091
L0004,2026-03-02,23,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,129.077
L0004,2026-03-02,23,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,131.649
L0004,2026-03-02,23,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,133.546
L0004,2026-03-02,23,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,129.501
L0004,2026-03-02,23,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,130.001
L0004,2026-03-02,23,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.948
L0004,2026-03-02,23,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,132.484
L0004,2026-03-02,23,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,132.38
L0004,2026-03-02,23,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,133.263
L0004,2026-03-02,23,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,128.51
L0004,2026-03-02,23,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,134.426
L0004,2026-03-02,23,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,129.646
L0004,2026-03-02,23,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,130.736
L0004,2026-03-02,23,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,131.804
L0004,2026-03-02,23,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,129.923
L0004,2026-03-02,23,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,131.809
L0004,2026-03-02,23,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,130.103
